full_id,perc_max,num_season,year_2season,num_inactive,start_month_mode_seasonPrim,end_month_mode_seasonPrim,peak_month_mode_seasonPrim,dur_day_mean_seasonPrim,dur_day_median_seasonPrim,amp_mean_seasonPrim,start_month_mode_seasonSec,end_month_mode_seasonSec,peak_month_mode_seasonSec,dur_day_mean_seasonSec,dur_day_median_seasonSec,amp_mean_seasonSec,superficie,osm_id,X,Y,comm_fkt
w670203136,"43.1916798076135","7","0","3","4","2","10","340.4","328","29.3441760340257",NA,NA,NA,NA,NA,NA,"2327.48831444","670203136",47.5943125,-21.1659417,TSARATANANA_VOHITRARIVO
w670203138,"26.97232459576","7","0","1","5","5","9","353.2","376","14.6232444432417",NA,NA,NA,NA,NA,NA,"10176.3898749","670203138",47.6039384,-21.1673245,TSARATANANA_VOHITRARIVO
w670214174,"51.4350798216626","7","2","0","6","6","10","291","296","38.0419923051995","1","6","4","170.5","170.5","34.4751000753986","21211.5614229","670214174",47.7551841,-21.5979334,MAROTOKO_MAROTOKO
w670214184,"59.1282413286281","7","1","1","6","6","10","305.2","320","22.7483835561548","11","6","2","210","210","23.3244986642239","5065.31365599","670214184",47.7556237,-21.6013009,MAROTOKO_MAROTOKO
w670214186,"50.0231945678008","8","1","2","6","6","10","276.4","237","39.6757980767446","12","6","3","181","181","41.9038634267703","354898.839783","670214186",47.7521697,-21.6020549,MAROTOKO_MAROTOKO
w670214187,"38.5547280382537","7","1","1","4","4","10","305.25","328","23.279306695239","12","6","3","180","180","12.9012558488718","24615.0611905","670214187",47.7474395,-21.6045576,MAROTOKO_MAROTOKO
w670215042,"37.4289307283641","2","0","2","5","4","10","329","329","19.0032895920327",NA,NA,NA,NA,NA,NA,"1734.2064195",NA,47.7503057,-21.6060982,MAROTOKO_MAROTOKO
w670219777,"43.1178600035541","9","2","1","6","1","10","269.6","203","30.4307966076587","12","6","3","160","160","22.5989520758612","120122.362519","670219777",47.7342056,-21.6122299,MAROTOKO_KIANJANOMBY
w670219778,"42.3383215869464","8","1","1","6","6","10","277.6","222","29.1293022068105","12","6","3","174","174","25.345896858867","47791.4812079","670219778",47.7306305,-21.6112434,MAROTOKO_KIANJANOMBY
w670222086,"47.5412413517647","9","2","1","6","6","10","275","236","36.0184893631389","12","6","3","170","170","34.7280424646739","299514.984088","670222086",47.7407111,-21.6100330,MAROTOKO_KIANJANOMBY
w670381993,"62.3173185080938","7","0","1","6","3","9","325.2","313","25.4307937082419",NA,NA,NA,NA,NA,NA,"8606.17279481","670381993",47.7626213,-21.6135692,MAROTOKO_MAROTOKO
w670387910,"27.0986054196227","8","1","1","6","6","9","285.8","272","14.123876006151","12","6","3","188","188","12.1662623462423","22133.5473905","670387910",47.7645256,-21.6080264,MAROTOKO_MAROTOKO
w670387911,"31.5901026536078","5","0","1","5","12","8","543","356","17.9220796571627",NA,NA,NA,NA,NA,NA,"2203.67474195","670387911",47.7612658,-21.6084950,MAROTOKO_MAROTOKO
w670387912,"33.2650853794857","7","1","0","4","3","10","324","355","10.2142183069332","12","6","3","173","173","4.85709176980041","9107.03538969","670387912",47.7595305,-21.6106890,MAROTOKO_MAROTOKO
w670389518,"81.9267464257911","7","1","0","3","3","11","323.6","335","21.6161761478917","11","6","3","209","209","26.6568176321571","3254.74475908","670389518",47.7711986,-21.6157154,MAROTOKO_MAROTOKO
w670389544,"40.1016313841298","6","0","0","7","6","1","375.8","376","14.4574010944234",NA,NA,NA,NA,NA,NA,"5205.90515356","670389544",47.7729233,-21.6145786,MAROTOKO_MAROTOKO
w670389545,"33.6472510314464","7","0","1","6","6","11","328","335","15.3490676891314",NA,NA,NA,NA,NA,NA,"16297.9047647","670389545",47.7724529,-21.6119837,MAROTOKO_MAROTOKO
w670393226,"47.4004183535274","9","3","0","6","1","10","267.8","216","38.0445743184481","1","6","3","165","160","32.2692437233386","87645.3189046","670393226",47.7412851,-21.5968171,MAROTOKO_MAROTOKO
w670393247,"36.093054206622","6","0","1","6","6","11","368.5","370","19.2669961536633",NA,NA,NA,NA,NA,NA,"21489.2862784","670393247",47.7346606,-21.5960341,MAROTOKO_MAROTOKO
w670393248,"75.0748490822741","8","2","0","6","6","11","313.8","349","27.1487110862637","1","7","5","164","164","9.08250202257579","772.585182496",NA,47.7370617,-21.5973973,MAROTOKO_MAROTOKO
w670393249,"100","10","3","2","6","2","10","235.6","238","48.2904519583624","12","6","4","158.333333333333","161","28.9873808591043","4108.86413502","670393249",47.7414999,-21.5999586,MAROTOKO_MAROTOKO
w670393251,"48.2284108161516","9","2","2","7","2","10","249.4","222","25.9837092736995","1","6","4","174","174","17.3303406083321","3970.9690787","670393251",47.7425148,-21.6035801,MAROTOKO_KIANJANOMBY
w670393252,"44.1214550745598","8","3","0","6","6","10","283.2","230","25.1930490309053","2","6","4","146","146","11.2549706876515","32643.7337456","670393252",47.7358100,-21.6039599,MAROTOKO_KIANJANOMBY
w670399028,"68.467553975518","6","0","1","7","2","10","366.75","370","14.2239988054522",NA,NA,NA,NA,NA,NA,"2046.85009295","670399028",47.7267475,-21.6018842,MAROTOKO_KIANJANOMBY
w670399029,"24.5147904015075","7","0","1","5","5","10","342.2","364","14.5965164277862",NA,NA,NA,NA,NA,NA,"17149.338774","670399029",47.7290355,-21.6025415,MAROTOKO_KIANJANOMBY
w670399054,"44.6134484755833","10","2","2","6","3","10","255","231","25.3467346293554","12","7","3","164.5","164.5","12.6406495063223","32473.8337827","670399054",47.7298982,-21.5981479,MAROTOKO_MAROTOKO
w670642480,"73.0365150025771","9","1","3","7","2","10","248.2","210","49.4950782440829","12","6","3","182","182","39.7021192418573","21727.9016949","670642480",47.7327954,-21.5966280,MAROTOKO_MAROTOKO
w670642481,"65.1854832626939","9","3","0","6","1","10","277.8","230","53.4417379262154","1","6","3","155","159","36.3504681669066","40809.5611268","670642481",47.7329889,-21.6009176,MAROTOKO_KIANJANOMBY
w670643899,"48.4929072904443","9","2","1","6","3","10","276.6","294","31.8971372303262","1","6","3","174","174","23.1281496531762","49759.8811302","670643899",47.7317966,-21.5922632,MAROTOKO_MAROTOKO
w670645065,"43.1312877717509","6","0","2","4","1","9","328","317.5","31.1651021695504",NA,NA,NA,NA,NA,NA,"4060.7965143","670645065",47.6996168,-20.5869721,AMPASINAMBO_FIADANANA NORD
w670645068,"49.3038477069348","6","0","0","6","6","1","343.6","348","32.0592751429516",NA,NA,NA,NA,NA,NA,"3282.38965579","670645068",47.6985113,-20.5875984,AMPASINAMBO_FIADANANA NORD
w670645070,"74.0063511252551","4","0","1","4","3","10","379","356","52.94603203884",NA,NA,NA,NA,NA,NA,"3364.37083561","670645070",47.6982595,-20.5891043,AMPASINAMBO_FIADANANA NORD
w670647118,"56.1677701702579","6","1","1","5","5","10","307","343","30.3890459856431","12","6","3","174","174","27.3987594969407","17617.3040762","670647118",47.7240993,-21.5886781,MAROTOKO_MANDIAFASINA
w670647119,"35.5200867553068","8","0","2","7","4","9","312.6","285","22.3513822329105",NA,NA,NA,NA,NA,NA,"1663.53715397",NA,47.7232096,-21.5888921,MAROTOKO_MANDIAFASINA
w670647128,"47.0576363951652","9","2","1","6","1","10","275","230","30.1614798775242","12","6","3","160","160","19.4664736032241","24238.7383486","670647128",47.7294492,-21.5893424,MAROTOKO_MAROTOKO
w670647136,"53.7974699271791","8","3","0","6","1","10","270.8","229","41.0639480138083","2","6","3","152.666666666667","146","22.9212876499204","19088.6485782","670647136",47.7260990,-21.5928661,MAROTOKO_MAROTOKO
w670647137,"58.9154566134572","9","2","2","6","1","10","226.2","224","45.4857119049574","1","6","4","163","163","35.8760053123315","9616.69753644","670647137",47.7283977,-21.5950430,MAROTOKO_MAROTOKO
w670649135,"55.0002254731788","5","0","0","6","6","1","362.75","359.5","23.7823726886141",NA,NA,NA,NA,NA,NA,"46218.3818509","670649135",47.7428683,-21.5876092,MAROTOKO_MAROTOKO
w670649141,"40.0016552962263","8","1","2","6","6","10","291.2","286","27.2796369867331","2","6","4","126","126","5.28416124280735","2468.00514061","670649141",47.7370212,-21.5892961,MAROTOKO_MAROTOKO
w670649142,"64.3318981402155","7","1","0","7","7","9","313.8","314","18.2520808076704","12","8","5","251","251","12.2202592234553","1629.98769066",NA,47.7374687,-21.5882760,MAROTOKO_MAROTOKO
w670649147,"58.7304997427181","10","1","4","6","2","10","230.6","231","33.1284626474719","12","6","3","174","174","18.5068077624289","8942.29572649","670649147",47.7365267,-21.5919446,MAROTOKO_MAROTOKO
w670649154,"26.0515523195921","8","0","2","3","2","10","304.4","266","16.4188814851805",NA,NA,NA,NA,NA,NA,"1665.06098204",NA,47.7387229,-21.5927062,MAROTOKO_MAROTOKO
w670649175,"56.7852342764413","9","4","0","5","1","11","243","231","37.4118186711665","1","6","4","161.25","153","23.8778082725117","7126.75344426","670649175",47.7407949,-21.5937995,MAROTOKO_MAROTOKO
w670654609,"74.6312154182513","9","4","1","7","2","10","230","202","47.7386194202188","2","7","4","149.5","152.5","20.0223383032074","6734.14491535","670654609",47.7562056,-21.5891961,MAROTOKO_MAROTOKO
w670654613,"62.762082885523","9","3","0","6","1","10","277.2","209","41.5742196998192","2","6","3","151","146","29.4017241771063","11285.2175614","670654613",47.7519759,-21.5897566,MAROTOKO_MAROTOKO
w670654618,"53.6919399947908","8","2","1","6","12","9","237.75","206.5","41.0404640495703","12","6","3","180.5","180.5","36.4914528570589","9899.72293307","670654618",47.7570356,-21.5871138,MAROTOKO_MAROTOKO
w670654626,"62.5356063918885","6","0","1","6","6","1","334.5","366","37.9052813666723",NA,NA,NA,NA,NA,NA,"21966.2899823","670654626",47.7495477,-21.5901903,MAROTOKO_MAROTOKO
w670654646,"60.2533265012002","7","0","2","6","6","10","305.5","308","43.5047367581359",NA,NA,NA,NA,NA,NA,"11137.4448792","670654646",47.7520989,-21.5926984,MAROTOKO_MAROTOKO
w670654647,"31.0846321243465","7","1","0","6","6","1","298.5","342","16.9511227013699","12","7","3","196","196","21.7389309988526","9337.56652901","670654647",47.7517139,-21.5859112,MAROTOKO_MAROTOKO
w670656556,"6.04523555195177","5","0","0","6","6","9","382.5","384","3.57371319494566",NA,NA,NA,NA,NA,NA,"31926.688159",NA,47.6270650,-20.5938829,AMPASINAMBO_VOLOBE
w670656559,"41.2449950499646","6","0","0","5","5","10","364.2","356","30.7896967319292",NA,NA,NA,NA,NA,NA,"8452.65940438","670656559",47.6324094,-20.5953471,AMPASINAMBO_VOLOBE
w670656560,"44.3077851099906","7","1","0","6","6","10","316.8","349","32.0272331396464","11","6","2","210","210","42.4505197894885","3528.9777918","670656560",47.6326734,-20.5967395,AMPASINAMBO_VOLOBE
w670656561,"70.0012234458882","6","0","0","5","5","10","365.8","364","48.4935546729361",NA,NA,NA,NA,NA,NA,"2457.65785382","670656561",47.6344638,-20.5959548,AMPASINAMBO_VOLOBE
w670656562,"20.9301700556675","6","0","0","3","5","10","373","385","11.3289839559488",NA,NA,NA,NA,NA,NA,"1522.61320783",NA,47.6314236,-20.6016946,AMPASINAMBO_VOLOBE
w670656563,"31.729831201286","5","1","0","12","1","9","547","586","23.8594408157363","1","12","6","315","315","10.5258166184803","2007.09046809","670656563",47.6278151,-20.6001592,AMPASINAMBO_VOLOBE
w670656564,"81.8064560118843","7","1","2","6","1","10","266.5","240.5","12.5929008316806","1","10","6","279","279","12.5510724754414","1284.45785399",NA,47.6313503,-20.5944209,AMPASINAMBO_VOLOBE
w670658840,"41.0880270114469","7","0","1","5","2","10","318.2","328","22.8910776795872",NA,NA,NA,NA,NA,NA,"1979.23451758",NA,47.6356025,-20.5979054,AMPASINAMBO_VOLOBE
w670659627,"37.0085763598129","6","0","1","3","5","10","378.75","377.5","13.7170230342285",NA,NA,NA,NA,NA,NA,"3818.2225901","670659627",47.6368965,-20.5950560,AMPASINAMBO_VOLOBE
w670659628,"4.84467791315196","5","0","2","2","3","5","211","224","3.42107792457236",NA,NA,NA,NA,NA,NA,"980.386631587",NA,47.6411831,-20.5961818,AMPASINAMBO_VOLOBE
w670661252,"21.5401804813037","6","1","3","12","2","10","316.333333333333","300","14.86180419585","2","12","5","294","294","8.94700152916779","2469.49022757","670661252",47.6607414,-20.5938021,AMPASINAMBO_VOLOBE
w670664192,"44.4932845768769","7","0","1","5","5","8","338","307","24.7430399235487",NA,NA,NA,NA,NA,NA,"1814.50635043",NA,47.6763585,-20.6014573,AMPASINAMBO_AMPASINAMBO
w670664195,"46.9485582473995","9","1","3","6","3","10","248.4","258","28.7781714258608","3","7","5","138","138","12.3666339591762","4066.61043829","670664195",47.6770650,-20.6006447,AMPASINAMBO_AMPASINAMBO
w670664199,"9.57411700190303","8","1","1","6","7","10","267.8","272","4.12767098335549","12","6","1","188","188","6.09140211707532","6256.71391855","670664199",47.6775500,-20.6001484,AMPASINAMBO_AMPASINAMBO
w670664202,"22.029079893314","6","0","0","6","5","11","356","341","15.7031462718613",NA,NA,NA,NA,NA,NA,"27820.800116","670664202",47.6757750,-20.5994366,AMPASINAMBO_AMPASINAMBO
w670664204,"12.7420750372006","5","0","2","7","6","1","330.666666666667","364","10.7831405479871",NA,NA,NA,NA,NA,NA,"3161.41685031","670664204",47.6767722,-20.5992130,AMPASINAMBO_AMPASINAMBO
w670664205,"31.3041834908773","5","0","0","5","5","10","359.25","355.5","13.9885308920124",NA,NA,NA,NA,NA,NA,"7383.44751459","670664205",47.6753708,-20.5963146,AMPASINAMBO_AMPASINAMBO
w670664206,"30.4476892454308","6","0","1","6","6","12","378.75","352","18.910077953761",NA,NA,NA,NA,NA,NA,"6430.59865878","670664206",47.6730274,-20.5964825,AMPASINAMBO_VOLOBE
w670700183,"43.8277058908923","8","1","2","6","6","10","280.4","223","34.0042732262842","12","6","2","168","168","25.7800669805362","335248.794442","670700183",47.7621931,-21.5897368,MAROTOKO_MAROTOKO
w670700223,"25.3247892131903","6","0","1","6","6","10","337.25","370","14.787151031991",NA,NA,NA,NA,NA,NA,"27106.174123","670700223",47.7590179,-21.5936328,MAROTOKO_MAROTOKO
w670700233,"20.0630164359048","9","3","0","7","2","10","232.8","210","15.5712882606542","2","7","5","174","160","9.10480312625128","5704.99219361","670700233",47.7683566,-21.5898291,MAROTOKO_MAROTOKO
w670701412,"25.7839474683874","10","2","2","6","1","10","214.4","208","16.8242536590925","1","7","4","191.5","191.5","20.1340606172792","25887.7951804","670701412",47.7729416,-21.5936105,MAROTOKO_MAROTOKO
w670701417,"30.9811688170644","7","1","1","6","1","10","279.25","276","11.889790578513","1","7","5","167","167","4.38492981000335","7111.6588322","670701417",47.7700751,-21.5871259,MAROTOKO_MAROTOKO
w670701553,"42.158385227011","9","2","1","6","5","10","269.2","272","25.9438413174226","1","6","4","167","167","15.4014157957872","5157.45124682","670701553",47.6891607,-20.6014586,AMPASINAMBO_AMPASINAMBO
w670701554,"44.1013215951436","8","0","2","6","2","11","329.2","313","24.8626784993689",NA,NA,NA,NA,NA,NA,"2976.67970219","670701554",47.6909393,-20.5996517,AMPASINAMBO_AMPASINAMBO
w670701555,"55.7510551449374","7","1","1","7","1","10","263.75","272.5","22.8162330268711","12","7","5","194","194","26.1164041028975","1986.81221157",NA,47.6898624,-20.5990934,AMPASINAMBO_AMPASINAMBO
w670701556,"47.074918482148","8","0","2","6","6","8","301.4","335","31.6315459390346",NA,NA,NA,NA,NA,NA,"8242.63634598","670701556",47.6900306,-20.5979102,AMPASINAMBO_AMPASINAMBO
w670701557,"28.107696103313","7","0","2","6","4","1","335.5","335.5","15.489325792855",NA,NA,NA,NA,NA,NA,"11891.5489968","670701557",47.6907910,-20.5962214,AMPASINAMBO_AMPASINAMBO
w670702370,"47.1990164038476","6","0","0","6","6","11","360.2","369","24.3125609854793",NA,NA,NA,NA,NA,NA,"18229.1273007","670702370",47.7817108,-21.5945771,MAROTOKO_MAROTOKO
w670702378,"99.5330024238038","6","0","2","3","7","10","359.5","390.5","26.5194658376001",NA,NA,NA,NA,NA,NA,"810.16206103",NA,47.7832972,-21.5882934,MAROTOKO_MAROTOKO
w670702382,"9.99823500206833","6","0","1","4","7","12","392.5","391","7.93647972364294",NA,NA,NA,NA,NA,NA,"1890.63447427",NA,47.7805202,-21.5875634,MAROTOKO_MAROTOKO
w670702619,"29.0603916737155","8","1","1","6","6","9","305.2","362","17.7132047116444","1","6","3","168","168","11.505463223147","8054.63725465","670702619",47.6934874,-20.5922890,AMPASINAMBO_FIADANANA NORD
w670705546,"7.65400234314281","5","0","0","6","6","12","373.25","370.5","5.40533914782762",NA,NA,NA,NA,NA,NA,"93850.5644027",NA,47.7835463,-21.5755189,MAROTOKO_MANAMPANDRANA
w670705552,"53.1661897398937","9","3","0","6","1","10","273","216","48.7124743500509","1","6","3","160.666666666667","154","39.9692815683778","55070.1386261","670705552",47.7816096,-21.5760619,MAROTOKO_MANAMPANDRANA
w670706994,"51.1182877209899","9","2","2","6","6","10","251.4","244","39.0444312861936","1","7","4","163","163","24.7570292192577","3913.79579981","670706994",47.7209232,-20.6009647,AMPASINAMBO_MORARANO
w670706995,"32.9030942535522","5","0","0","4","5","10","368.25","362.5","14.9252830756729",NA,NA,NA,NA,NA,NA,"8517.58460841","670706995",47.7207696,-20.5995270,AMPASINAMBO_MORARANO
w670707000,"23.0679951323972","6","0","3","5","5","9","346.666666666667","377","15.2283895017326",NA,NA,NA,NA,NA,NA,"4677.5319303","670707000",47.7190468,-20.5962657,AMPASINAMBO_MORARANO
w670707202,"30.9814379990963","5","0","0","6","7","1","371.5","366","15.0262520587452",NA,NA,NA,NA,NA,NA,"22242.1072581","670707202",47.7766047,-21.5792621,MAROTOKO_MANAMPANDRANA
w670707210,"16.3545808251098","8","2","1","6","12","9","247.5","233.5","8.2806960722364","12","6","3","188","188","9.96828498614771","2817.72150383","670707210",47.7744330,-21.5777070,MAROTOKO_MANAMPANDRANA
w670707236,"31.8960312191585","6","0","0","6","5","12","347.6","334","12.2388578822327",NA,NA,NA,NA,NA,NA,"27388.5911844","670707236",47.7704711,-21.5773995,MAROTOKO_MANAMPANDRANA
w670707246,"33.6283020308189","5","0","0","6","6","1","368","366.5","22.034583478213",NA,NA,NA,NA,NA,NA,"17816.7666346","670707246",47.7753673,-21.5848365,MAROTOKO_MAROTOKO
w670707250,"26.9262825954775","6","0","1","6","6","11","425.75","328","16.7757553790571",NA,NA,NA,NA,NA,NA,"989.965099853",NA,47.7728401,-21.5843143,MAROTOKO_MANAMPANDRANA
w670712503,"31.9991529481058","8","1","3","6","2","10","260.8","237","19.1800603343808","12","6","3","181","181","9.70082373259653","9457.36379622","670712503",47.7580801,-21.5782950,MAROTOKO_MANDIAFASINA
w670712505,"36.2519630329339","8","0","3","7","7","10","298.6","321","19.4814425938484",NA,NA,NA,NA,NA,NA,"7670.45283819","670712505",47.7644267,-21.5797192,MAROTOKO_MANAMPANDRANA
w670712507,"58.5140229479557","5","0","0","5","6","12","378.75","380","27.5414378108806",NA,NA,NA,NA,NA,NA,"10056.1101224","670712507",47.7656814,-21.5815687,MAROTOKO_MANAMPANDRANA
w670712511,"35.4172067719598","9","0","3","6","3","10","257","217","22.0985993260451",NA,NA,NA,NA,NA,NA,"9528.85329644","670712511",47.7638665,-21.5840744,MAROTOKO_MANDIAFASINA
w670712517,"61.6801652999363","8","2","0","6","5","9","302.6","343","41.0733481870238","1","6","3","160.5","160.5","22.3424423641503","8776.76211679","670712517",47.7601971,-21.5847394,MAROTOKO_MAROTOKO
w670712523,"38.7873566413164","10","2","2","7","2","10","258.2","258","22.0176156591283","2","7","4","156","156","6.66286856338264","2095.71476149","670712523",47.7590745,-21.5837760,MAROTOKO_MAROTOKO
w670712527,"86.9212802500969","5","0","0","6","2","9","357.2","321","37.0935158881245",NA,NA,NA,NA,NA,NA,"1311.62681412",NA,47.7647689,-21.5776440,MAROTOKO_MANAMPANDRANA
w670712532,"58.8708208063791","7","0","1","5","3","10","352","343","27.00596180793",NA,NA,NA,NA,NA,NA,"1709.17532107",NA,47.7582798,-21.5808390,MAROTOKO_MANDIAFASINA
w670712533,"31.661439065629","6","0","1","6","6","11","368","383.5","14.1867780540184",NA,NA,NA,NA,NA,NA,"2746.46102866","670712533",47.7601725,-21.5806776,MAROTOKO_MANDIAFASINA
w670712657,"31.3634073169215","9","2","1","6","1","10","264.8","286","19.30353430605","1","6","4","171","171","15.3727881063334","8112.80361214","670712657",47.7203786,-20.5963428,AMPASINAMBO_MORARANO
w670715912,"25.720050121557","5","0","0","6","6","1","373.5","373.5","12.814481115527",NA,NA,NA,NA,NA,NA,"25614.0713824","670715912",47.7560689,-21.5793021,MAROTOKO_MANDIAFASINA
w670715914,"36.6344336604976","8","2","1","6","6","10","274.8","230","26.8581888145541","1","6","3","163.5","163.5","19.6284909454705","17777.4524872","670715914",47.7536875,-21.5819353,MAROTOKO_MAROTOKO
w670715925,"40.9494015593181","9","3","1","6","12","10","237","208","35.4537678824424","12","6","3","169.333333333333","167","27.0810504783742","22649.4910616","670715925",47.7544626,-21.5841785,MAROTOKO_MAROTOKO
